spice ID,入力文,低確信度,判定,回答候補,備考,intents,応答文,確信度,日付,フィルタ用日付
513886531,クーポンウェブペー,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.708050156,2017/10/3 6:21,2017年10月3日火曜日
511224002,クーポンID ,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.739372826,2017/10/3 18:55,2017年10月3日火曜日
512866149,クーポン ,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 11:36,2017年10月3日火曜日
513949447,クーポン ,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 20:07,2017年10月3日火曜日
511805216,クーポン ,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 21:14,2017年10月3日火曜日
512874022,クーポン ,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 22:37,2017年10月3日火曜日
513886531,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 6:23,2017年10月3日火曜日
513943334,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 7:12,2017年10月3日火曜日
513349093,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 7:38,2017年10月3日火曜日
513479224,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 8:57,2017年10月3日火曜日
513944153,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 9:39,2017年10月3日火曜日
513561860,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 10:39,2017年10月3日火曜日
513944681,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 10:45,2017年10月3日火曜日
513886531,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 11:01,2017年10月3日火曜日
513944941,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 11:21,2017年10月3日火曜日
513944936,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 11:25,2017年10月3日火曜日
513922760,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 11:28,2017年10月3日火曜日
513946312,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 13:02,2017年10月3日火曜日
513947029,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 14:04,2017年10月3日火曜日
513948274,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 15:42,2017年10月3日火曜日
8836941,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 16:58,2017年10月3日火曜日
513949352,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 17:27,2017年10月3日火曜日
513949465,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 17:27,2017年10月3日火曜日
13002697,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 17:47,2017年10月3日火曜日
513901305,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 18:09,2017年10月3日火曜日
513950272,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 18:26,2017年10月3日火曜日
513950340,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 18:30,2017年10月3日火曜日
513939561,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 18:43,2017年10月3日火曜日
513951271,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 19:35,2017年10月3日火曜日
513952020,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 20:24,2017年10月3日火曜日
513952594,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 20:58,2017年10月3日火曜日
513886531,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 21:08,2017年10月3日火曜日
513952735,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 21:11,2017年10月3日火曜日
10593439,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 21:30,2017年10月3日火曜日
513951143,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 21:57,2017年10月3日火曜日
509842974,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 22:10,2017年10月3日火曜日
6511041,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 22:54,2017年10月3日火曜日
513954637,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 23:12,2017年10月3日火曜日
513954675,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 23:15,2017年10月3日火曜日
11665244,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 23:41,2017年10月3日火曜日
8684420,クーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.70666461,2017/10/3 23:47,2017年10月3日火曜日
511224002,アイコスのクーポンのシリアル番号?(question),0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.666056633,2017/10/3 19:09,2017年10月3日火曜日
513349093,アイコスクーポン,1,NG,,,42,メッセージいただき、ありがとうございます。<br>いただきました内容について、今は答えを持ち合わせておりません。。。<br>もっと学習していきますので、また話しかけていただけるとうれしいです♪,0.126316996,2017/10/3 7:32,2017年10月3日火曜日
513349093,アイコスクーポン,1,NG,,,42,メッセージいただき、ありがとうございます。<br>いただきました内容について、今は答えを持ち合わせておりません。。。<br>もっと学習していきますので、また話しかけていただけるとうれしいです♪,0.126316996,2017/10/3 7:38,2017年10月3日火曜日
11628057,アイコスクーポン,1,NG,,,42,メッセージいただき、ありがとうございます。<br>いただきました内容について、今は答えを持ち合わせておりません。。。<br>もっと学習していきますので、また話しかけていただけるとうれしいです♪,0.126316996,2017/10/3 10:33,2017年10月3日火曜日
513949447,アイコスクーポン,1,NG,,,42,メッセージいただき、ありがとうございます。<br>いただきました内容について、今は答えを持ち合わせておりません。。。<br>もっと学習していきますので、また話しかけていただけるとうれしいです♪,0.126316996,2017/10/3 20:08,2017年10月3日火曜日
4358363,iQOS3000円オフクーポンの店舗変更,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.757913828,2017/10/3 13:12,2017年10月3日火曜日
513944632,IQOS3000円OFF ,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.325484633,2017/10/3 10:37,2017年10月3日火曜日
513813219,300off,1,OK,,,42,メッセージいただき、ありがとうございます。<br>いただきました内容について、今は答えを持ち合わせておりません。。。<br>もっと学習していきますので、また話しかけていただけるとうれしいです♪,0.059536995,2017/10/3 20:01,2017年10月3日火曜日
11111929,3000円OFFクーポンのやり直しをしたいのですが可能ですか？,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.660706568,2017/10/3 22:04,2017年10月3日火曜日
513943334,3000円offクーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.947832775,2017/10/3 7:13,2017年10月3日火曜日
513947029,3000円OFFクーポン,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.947832775,2017/10/3 14:04,2017年10月3日火曜日
12694148,3000円OFFが使えるようにして下さい。,0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.325707483,2017/10/3 17:28,2017年10月3日火曜日
513813219,3000off,1,OK,,,42,メッセージいただき、ありがとうございます。<br>いただきました内容について、今は答えを持ち合わせておりません。。。<br>もっと学習していきますので、また話しかけていただけるとうれしいです♪,0.059536995,2017/10/3 20:01,2017年10月3日火曜日
513951812,"3,000円OFFクーポン",0,OK,,,42,クラブオフについて、ですね？<br><br>人気店の割引クーポンが、コインズを使うだけで簡単にゲットできますよ?<br>例えば、レストランやカフェ、ホテルやリゾートまで<br><br>まずは、身近なお店で使えるお得なクーポンをGETしましょう??<br>▼クーポンをチェック（ログインが必要です）<br>https://iqosphere.jp/bonus/cluboff<br><br>さあ、迷ってる暇なんてないですよ！<br><br>まずはIQOSphereへアクセス＝３,0.947832775,2017/10/3 20:15,2017年10月3日火曜日
513948613,レポート見たい,0,NG,,,41,シェアについて、ですね？<br><br>シェアは、あなたのオリジナルIQOS写真がシェアできるコンテンツ????<br><br>個性あふれる、みんなのIQOSがたくさん投稿されていますね♪<br>カスタマイズのヒントにして、あなたも自分だけのIQOSを投稿してみませんか？<br><br>▼みんなのオリジナルIQOSを見る（ログインが必要です）<br>https://iqosphere.jp/miqos/share/,0.358509409,2017/10/3 18:11,2017年10月3日火曜日
513868719,ヘルプ,1,NG,,,41,シェアについて、ですね？<br><br>シェアは、あなたのオリジナルIQOS写真がシェアできるコンテンツ????<br><br>個性あふれる、みんなのIQOSがたくさん投稿されていますね♪<br>カスタマイズのヒントにして、あなたも自分だけのIQOSを投稿してみませんか？<br><br>▼みんなのオリジナルIQOSを見る（ログインが必要です）<br>https://iqosphere.jp/miqos/share/,0.256690258,2017/10/3 19:32,2017年10月3日火曜日
513944645,赤,0,OK,,,40,キャップをお探しですか？<br><br>スタイルでは、色んな種類のキャップをチェックできますよ?<br>お気に入りのIQOSカラーを見つけたら、オンラインストアから購入することもできます??<br><br>今日の気分や服に合わて、楽しんでみるのもいいですよね??<br><br>▼IQOSスタイルをチェック（ログインが必要です）<br>https://iqosphere.jp/miqos/style/,0.314967322,2017/10/3 23:24,2017年10月3日火曜日
3908329,リスクあるの？,0,NG,,,40,キャップをお探しですか？<br><br>スタイルでは、色んな種類のキャップをチェックできますよ?<br>お気に入りのIQOSカラーを見つけたら、オンラインストアから購入することもできます??<br><br>今日の気分や服に合わて、楽しんでみるのもいいですよね??<br><br>▼IQOSスタイルをチェック（ログインが必要です）<br>https://iqosphere.jp/miqos/style/,0.315987384,2017/10/3 16:49,2017年10月3日火曜日
