spice id,性別,年齢,発言回数,iQOS歴,LINE登録,LINE歴,ユーザーからの入力,判定,投稿日付,時間24H,確信度,リカバリ,カテゴリ,FSS,Intents番号,Watson回答,回答日時
511632116,M,39,1,14,2017/6/19 20:59,6,IQOSストア 梅田,OK,2018/7/15 10:19,10,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/15 10:19
515887518,M,59,1,3,2018/5/13 21:12,3,IQOSストア 銀座,OK,2018/7/12 18:32,18,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/12 18:32
514497659,M,24,1,8,2017/11/19 16:04,6,IQOSストア 銀座,OK,2018/7/14 16:08,16,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/14 16:08
514895297,M,34,1,7,2018/1/8 21:30,6,IQOSストア 銀座,OK,2018/7/14 21:08,21,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/14 21:08
514575173,M,46,1,8,2017/11/28 9:41,6,IQOSストア 銀座,OK,2018/7/15 17:43,17,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/15 17:43
12025809,F,21,3,20,2017/6/9 0:37,6,「IQOSストアを予約する」,OK,2018/7/15 1:00,1,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/15 1:00
10115926,F,36,5,24,2018/7/5 8:16,1,問い合わせ番号,OK,2018/7/15 12:49,12,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/15 12:49
514794259,M,22,3,7,2017/12/24 23:35,6,問い合わせ電話番号,OK,2018/7/13 15:40,15,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 15:40
7957011,,36,1,28,2017/7/14 5:58,6,問い合わせ,OK,2018/7/13 13:16,13,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 13:16
514994141,F,22,3,6,2018/1/23 15:27,6,福岡iQOSショップ電話番号教えて,OK,2018/7/13 17:53,17,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 17:53
514151710,M,29,1,9,2017/10/19 17:16,6,電話問い合わせ,OK,2018/7/15 15:53,15,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/15 15:53
516135515,M,23,1,1,2018/7/13 14:46,1,電話番号変更,OK,2018/7/13 14:51,14,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 14:51
509819610,F,36,3,16,2018/4/23 18:51,3,電話番号教えて,OK,2018/7/12 18:34,18,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 18:34
514994141,F,22,3,6,2018/1/23 15:27,6,電話番号教えて,OK,2018/7/13 17:51,17,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 17:51
11881058,M,34,5,20,2017/11/13 3:28,6,電話番号教えて,OK,2018/7/15 19:03,19,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/15 19:03
516142747,M,22,3,1,2018/7/14 21:53,1,電話番号間違えました,NG,2018/7/14 21:57,21,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/14 21:57
516142950,M,49,2,1,2018/7/14 22:29,1,電話番号を間違えた,NG,2018/7/14 22:45,22,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/14 22:45
516136661,F,32,2,1,2018/7/13 21:05,1,電話番号の入力を間違えました,NG,2018/7/13 21:34,21,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 21:34
512235043,M,23,3,13,2017/10/28 17:06,6,電話番号,OK,2018/7/12 17:12,17,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 17:12
9862517,F,36,7,24,2017/7/5 10:04,6,電話番号,OK,2018/7/12 20:55,20,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 20:55
514887726,F,32,1,7,2018/1/7 15:26,6,電話番号,OK,2018/7/14 10:52,10,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/14 10:52
515978334,M,31,3,2,2018/6/7 19:41,2,電話番号,OK,2018/7/15 11:06,11,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/15 11:06
4174383,M,39,6,42,2017/6/9 12:45,6,電話で話したい,OK,2018/7/12 20:40,20,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 20:40
4939880,M,43,1,33,2017/6/25 21:08,6,電話で問い合わせたい,OK,2018/7/12 20:21,20,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 20:21
4174383,M,39,6,42,2017/6/9 12:45,6,電話,OK,2018/7/12 20:40,20,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 20:40
4174383,M,39,6,42,2017/6/9 12:45,6,電話,OK,2018/7/12 20:40,20,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 20:40
9862517,F,36,7,24,2017/7/5 10:04,6,電話,OK,2018/7/12 20:55,20,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 20:55
12852881,,34,2,19,2017/8/24 9:29,6,電話,OK,2018/7/13 8:37,8,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 8:37
513338882,F,32,1,11,2017/8/24 14:44,6,電話,OK,2018/7/13 17:47,17,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 17:47
6806622,F,28,1,31,2018/3/9 17:39,5,電話,OK,2018/7/13 19:07,19,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 19:07
516136661,F,32,2,1,2018/7/13 21:05,1,電話,OK,2018/7/13 21:34,21,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 21:34
514576078,M,21,2,8,2017/11/28 12:23,6,電話,OK,2018/7/14 13:52,13,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/14 13:52
516130076,F,44,4,1,2018/7/12 12:12,1,製品登録はカスタマーセンターへ電話して登録出来ますか？,対応不要会話,2018/7/12 21:55,21,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 21:55
508796136,M,53,2,17,2017/9/14 22:50,6,暗証番号です,対応不要会話,2018/7/14 9:27,9,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/14 9:27
8406037,M,56,1,27,2017/9/5 15:32,6,マイサポート,OK,2018/7/12 13:27,13,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 13:27
10234561,F,47,2,23,2017/7/9 12:18,6,マイサポート,OK,2018/7/14 19:44,19,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/14 19:44
516141525,M,61,5,1,2018/7/14 15:11,1,ピンコード電話認証,OK,2018/7/14 16:24,16,,,User support,0,46,PINコードについて、ですね？PINコードとは、お客様のメールアドレスもしくは電話番号を確認する際に、必要な認証コードです認証の際、PINコードが届かないようでしたら、大変お手数ですが、カスタマーセンターまで、ご連絡をお願いいたします▼チャットでのお問合せhttps://goo.gl/1uqmDR　また、ドメインの指定受信などを設定されている場合は、「@mail.iqos.jp」からのメールの受信を許可していただきますよう、設定変更をお願いします。,2018/7/14 16:24
509548787,M,57,1,16,2017/7/8 15:23,6,ストア電話番号,対応不要会話,2018/7/15 13:57,13,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/15 13:57
6861365,F,38,3,31,2017/8/3 1:54,6,サポートデスクに電話したい,OK,2018/7/13 8:47,8,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 8:47
515541854,M,23,3,4,2018/4/5 15:27,4,サポート,OK,2018/7/12 12:07,12,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 12:07
515822789,M,59,2,3,2018/5/4 8:18,3,サポート,OK,2018/7/12 13:56,13,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 13:56
515301389,M,26,1,5,2018/3/10 10:26,5,サポート,OK,2018/7/12 23:24,23,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 23:24
12024841,M,32,2,20,2017/10/17 19:27,6,サポート,OK,2018/7/13 14:55,14,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 14:55
513104748,F,29,2,12,2017/8/9 22:23,6,サポート,OK,2018/7/14 10:48,10,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/14 10:48
8957169,,32,2,26,2017/8/26 20:23,6,サポート,OK,2018/7/15 10:02,10,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/15 10:02
512235043,M,23,3,13,2017/10/28 17:06,6,コールセンター,OK,2018/7/12 17:11,17,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 17:11
513564278,F,55,2,11,2017/9/11 12:41,6,カスタムセンターに電話したい,OK,2018/7/13 13:18,13,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 13:18
509819610,F,36,3,16,2018/4/23 18:51,3,カスタマーセンター電話,OK,2018/7/12 18:46,18,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 18:46
515834430,M,45,5,3,2018/5/5 22:44,3,カスタマーセンターへ,OK,2018/7/12 14:41,14,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 14:41
6861365,F,38,3,31,2017/8/3 1:54,6,カスタマーセンターの電話番号教えて,OK,2018/7/13 11:19,11,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 11:19
11881058,M,34,5,20,2017/11/13 3:28,6,カスタマーセンターの電話番号,OK,2018/7/15 19:03,19,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/15 19:03
509819610,F,36,3,16,2018/4/23 18:51,3,カスタマーセンターに電話して,OK,2018/7/12 18:44,18,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 18:44
10569729,M,37,3,23,2017/6/16 0:49,6,カスタマーセンターから郵便,OK,2018/7/13 16:10,16,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 16:10
514799765,F,35,3,7,2017/12/25 21:58,6,カスタマーセンターアドレス,OK,2018/7/15 0:00,0,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/15 0:00
9862517,F,36,7,24,2017/7/5 10:04,6,カスタマーセンター,OK,2018/7/12 20:55,20,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 20:55
8427443,F,54,2,27,2018/1/30 14:05,6,カスタマーセンター,OK,2018/7/14 20:33,20,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/14 20:33
514490937,M,33,8,8,2017/11/18 21:46,6,カスタマーセンター,OK,2018/7/15 4:31,4,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/15 4:31
10115926,F,36,5,24,2018/7/5 8:16,1,カスタマーセンター,OK,2018/7/15 12:52,12,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/15 12:52
516131493,F,38,3,1,2018/7/12 19:31,1,カスタマーサービスの連絡先は？,OK,2018/7/12 19:49,19,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 19:49
9862517,F,36,7,24,2017/7/5 10:04,6,カスタマー,OK,2018/7/12 20:54,20,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 20:54
516135803,M,24,7,1,2018/7/13 16:01,1,お名前：黒肥地 大 様性別：男性生年月日：1993-08-03お住まいのエリア：福岡県携帯電話番号：08064218568メール：namandas@i.softbank.jpIQOSを持っているか：はい使い始めた日：2018年7月7日パスワード：da*********,対応不要会話,2018/7/13 16:59,16,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 16:59
4174383,M,39,6,42,2017/6/9 12:45,6,オペレーター,OK,2018/7/12 20:39,20,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 20:39
514995252,M,37,2,6,2018/1/23 18:46,6,オペレーションに問い合わせ,OK,2018/7/15 21:18,21,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/15 21:18
4107863,M,48,3,43,2018/7/12 12:56,1,ウェブサイトから申請したらサポートに問い合わせるようにメッセージが出ます,対応不要会話,2018/7/12 12:59,12,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 12:59
9366335,F,42,1,26,2018/5/9 6:06,3,IQOSのセールス電話うざい,対応不要会話,2018/7/12 18:00,18,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/12 18:00
513960068,M,21,1,10,2017/10/4 12:23,6,IQOSストア電話番号,対応不要会話,2018/7/13 8:41,8,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/13 8:41
510085803,M,29,3,15,2018/7/14 16:10,1,２つめの番号,対応不要会話,2018/7/14 16:23,16,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/14 16:23
516142747,M,22,3,1,2018/7/14 21:53,1,08033301778が電話番号です,対応不要会話,2018/7/14 21:57,21,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/14 21:57
513169222,F,48,1,12,2017/8/15 11:50,6,商品をみたい,OK,2018/7/13 10:14,10,,,Campaign,0,45,賞品（PRIZE）について、ですね？IQOSphereにはパックコードを貯めると、IQOSライフを充実させるアイテムやアーティストコラボなどのプレミアム賞品が抽選で当たるプログラムに参加できます賞品は頻繁に更新されているので、何に応募するかはLINE内メニュー「パックコードを貯める／応募」をチェック☆,2018/7/13 10:14
515139526,F,51,9,5,2018/2/15 9:17,5,解答って,対応不要会話,2018/7/12 14:32,14,,,Campaign,0,45,賞品（PRIZE）について、ですね？IQOSphereにはパックコードを貯めると、IQOSライフを充実させるアイテムやアーティストコラボなどのプレミアム賞品が抽選で当たるプログラムに参加できます賞品は頻繁に更新されているので、何に応募するかはLINE内メニュー「パックコードを貯める／応募」をチェック☆,2018/7/12 14:33
515239799,M,51,1,5,2018/3/21 15:13,4,メニュ—はどうやって開くの,対応不要会話,2018/7/13 10:20,10,,,Campaign,0,45,賞品（PRIZE）について、ですね？IQOSphereにはパックコードを貯めると、IQOSライフを充実させるアイテムやアーティストコラボなどのプレミアム賞品が抽選で当たるプログラムに参加できます賞品は頻繁に更新されているので、何に応募するかはLINE内メニュー「パックコードを貯める／応募」をチェック☆,2018/7/13 10:20
4174383,M,39,6,42,2017/6/9 12:45,6,プレゼントの発送について,対応不要会話,2018/7/12 20:39,20,,,Campaign,0,45,賞品（PRIZE）について、ですね？IQOSphereにはパックコードを貯めると、IQOSライフを充実させるアイテムやアーティストコラボなどのプレミアム賞品が抽選で当たるプログラムに参加できます賞品は頻繁に更新されているので、何に応募するかはLINE内メニュー「パックコードを貯める／応募」をチェック☆,2018/7/12 20:39
4174383,M,39,6,42,2017/6/9 12:45,6,プレゼント,OK,2018/7/12 20:39,20,,,Campaign,0,45,IQOSをお求めでしょうか？IQOSはIQOSオンラインストアでご購入いただけますその他にも、IQOSストア・コンビニエンスストア・たばこ販売店でご購入可能IQOSストアは、東京（銀座・原宿）、大阪（梅田・心斎橋）、札幌、仙台、名古屋、広島、福岡にヤマダ電機 LABI1 池袋、および家電住まいる館YAMADA春日部本店にも『IQOSショップ』がございます季節によっては、限定IQOSやアクセサリーの発売もありますのでIQOS LINE公式アカウントにて、ご案内させていただきますね,2018/7/12 20:39
8628232,F,33,1,27,2017/6/15 17:34,6,プレゼント,OK,2018/7/12 22:11,22,,,Campaign,0,45,IQOSをお求めでしょうか？IQOSはIQOSオンラインストアでご購入いただけますその他にも、IQOSストア・コンビニエンスストア・たばこ販売店でご購入可能IQOSストアは、東京（銀座・原宿）、大阪（梅田・心斎橋）、札幌、仙台、名古屋、広島、福岡にヤマダ電機 LABI1 池袋、および家電住まいる館YAMADA春日部本店にも『IQOSショップ』がございます季節によっては、限定IQOSやアクセサリーの発売もありますのでIQOS LINE公式アカウントにて、ご案内させていただきますね,2018/7/12 22:11
11383469,M,35,2,21,2017/10/14 8:29,6,プライズ,OK,2018/7/14 14:42,14,,,Campaign,0,45,賞品（PRIZE）について、ですね？IQOSphereにはパックコードを貯めると、IQOSライフを充実させるアイテムやアーティストコラボなどのプレミアム賞品が抽選で当たるプログラムに参加できます賞品は頻繁に更新されているので、何に応募するかはLINE内メニュー「パックコードを貯める／応募」をチェック☆,2018/7/14 14:42
10374068,M,27,1,23,2017/11/3 15:09,6,このアイテムに応募する,OK,2018/7/12 21:43,21,,,Campaign,0,45,賞品（PRIZE）について、ですね？IQOSphereにはパックコードを貯めると、IQOSライフを充実させるアイテムやアーティストコラボなどのプレミアム賞品が抽選で当たるプログラムに参加できます賞品は頻繁に更新されているので、何に応募するかはLINE内メニュー「パックコードを貯める／応募」をチェック☆,2018/7/12 21:43
