spice id,性別,年齢,発言回数,iQOS歴,LINE登録,LINE歴,ユーザーからの入力,判定,投稿日付,時間24H,確信度,リカバリ,Intents番号,Watson回答,回答日時
515098198,M,26,1,1,2018/2/7 22:30,1,ブレードが折れた,OK,2018/2/7 22:36,22,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 22:36
11096225,F,47,1,16,2017/6/12 21:35,6,フタが閉まらなくなり、充電できません。全く使えず困っています,OK,2018/2/6 8:01,8,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 8:01
511927845,M,23,1,8,2018/2/7 20:04,1,フォルダーが充電できません,OK,2018/2/7 20:05,20,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 20:05
7098326,M,48,1,25,2017/10/25 19:00,4,ヒートステックが赤ランプが点灯して使用出来ない,OK,2018/2/6 9:15,9,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 9:15
515091643,M,36,5,1,2018/2/6 15:55,1,ヒートスティックのボタンを押しても電源が全くつかなくて,OK,2018/2/7 17:10,17,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 17:10
8312721,F,42,2,22,2017/6/11 21:38,6,デバイス不具合,OK,2018/2/6 10:01,10,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 10:01
513868852,F,28,4,5,2017/9/28 16:22,5,デバイス交換とは？,OK,2018/2/6 0:28,0,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 0:28
515070566,F,39,1,1,2018/2/5 17:15,1,デバイスの設定,NG,2018/2/6 11:07,11,1,,52,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪もし、IQOSが楽しめるSPOT/お店をお探しの場合は、画面下の「メニューはこちら」の「IQOSライフを知る・楽しむ」を押して「IQOSが使える場所」からタップして検索できますよ！,2018/2/6 11:07
9606613,M,39,5,20,2017/6/29 12:06,6,デバイス,NG,2018/2/6 19:17,19,1,,52,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪もし、IQOSが楽しめるSPOT/お店をお探しの場合は、画面下の「メニューはこちら」の「IQOSライフを知る・楽しむ」を押して「IQOSが使える場所」からタップして検索できますよ！,2018/2/6 19:17
515094212,M,21,3,1,2018/2/7 4:14,1,デバイス,NG,2018/2/7 6:13,6,1,,52,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪もし、IQOSが楽しめるSPOT/お店をお探しの場合は、画面下の「メニューはこちら」の「IQOSライフを知る・楽しむ」を押して「IQOSが使える場所」からタップして検索できますよ！,2018/2/7 6:13
7756227,M,32,12,24,2017/6/9 21:09,6,つかれた,NG,2018/2/6 13:04,13,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 13:04
10034177,M,53,1,19,2017/6/12 16:39,6,チャージャー赤ランプ点灯,OK,2018/2/7 3:12,3,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 3:12
512688523,M,40,2,7,2017/7/17 9:24,6,チャージャー温めたら赤点滅直りました。,OK,2018/2/7 7:23,7,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 7:23
514939506,F,22,1,1,2018/1/20 0:09,1,チャージャーが赤ランプ,OK,2018/2/7 11:45,11,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 11:45
512962295,M,35,2,7,2017/7/30 3:25,6,スティックが赤点滅してます。,OK,2018/2/6 10:46,10,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 10:46
514621166,M,39,2,3,2017/12/5 13:59,3,スティックが赤点灯,OK,2018/2/6 14:20,14,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 14:20
514910640,F,34,1,1,2018/1/11 12:49,1,こわれた,OK,2018/2/6 17:12,17,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 17:12
514012367,M,40,2,5,2017/10/8 13:55,5,こわれた,OK,2018/2/6 22:17,22,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 22:17
8381891,M,40,1,22,2017/8/22 23:11,6,こわれた,OK,2018/2/7 0:15,0,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 0:15
514912370,M,26,1,1,2018/1/11 18:56,1,こわれた,OK,2018/2/7 5:58,5,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 5:58
4246855,M,55,2,33,2017/7/8 18:10,6,こりゃ使えん,OK,2018/2/6 22:42,22,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 22:42
8846105,M,36,4,21,2018/1/23 12:13,1,いや、交換,OK,2018/2/7 23:31,23,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 23:31
510991109,M,49,5,9,2017/6/8 22:00,6,いつまで交換にかかってるの？ ,OK,2018/2/7 20:11,20,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 20:11
515059790,M,31,1,1,2018/2/1 21:55,1,アイコス不具合,OK,2018/2/7 22:34,22,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 22:34
514846600,M,40,1,2,2018/1/1 12:05,2,アイコス洗濯してしまったのですが？,OK,2018/2/7 20:54,20,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 20:54
514231929,F,37,1,4,2017/10/25 16:17,4,アイコス赤点滅,OK,2018/2/6 19:53,19,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 19:53
509083778,F,20,1,11,2017/9/1 14:20,6,アイコス故障,OK,2018/2/6 22:41,22,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 22:41
514684151,F,21,1,2,2018/2/6 1:54,1,アイコスホルダー壊れた,OK,2018/2/7 8:28,8,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 8:28
513308399,F,34,2,6,2017/8/22 21:31,6,アイコスホルダーが赤の点滅,OK,2018/2/6 7:38,7,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 7:38
11073269,M,60,1,16,2017/8/1 23:30,6,アイコスの不具合,OK,2018/2/6 20:10,20,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 20:10
2354551,M,37,3,38,2018/2/6 9:41,1,アイコスの調子が悪く、リセットしても赤ランプ点滅が直りません,OK,2018/2/6 9:43,9,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 9:43
513819792,F,32,1,5,2017/9/24 14:55,5,アイコスの調子が悪いんですが、ラインで交換対応をする事は可能ですか？,OK,2018/2/6 20:06,20,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 20:06
513333670,M,36,1,6,2017/8/24 8:02,6,アイコスの調子が悪い,OK,2018/2/6 12:36,12,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 12:36
513245238,M,60,1,6,2017/11/5 16:50,4,アイコスの充電器がたまにエラーを起こす！,OK,2018/2/6 10:20,10,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 10:20
515059837,M,43,2,1,2018/2/1 22:03,1,アイコスの交換はどうなってんの？,OK,2018/2/7 14:13,14,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 14:13
513137822,F,45,2,6,2017/8/16 16:14,6,アイコスの故障はどうしたらいいの？,OK,2018/2/6 6:45,6,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 6:45
8647637,M,41,19,22,2017/10/3 22:07,5,アイコスの開発,対応不要会話,2018/2/7 22:16,22,1,,52,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪もし、IQOSが楽しめるSPOT/お店をお探しの場合は、画面下の「メニューはこちら」の「IQOSライフを知る・楽しむ」を押して「IQOSが使える場所」からタップして検索できますよ！,2018/2/7 22:16
511770165,F,30,1,8,2017/6/16 0:00,6,アイコスのチャージャーが調子が悪いー,OK,2018/2/6 17:21,17,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 17:21
8884695,F,41,2,21,2017/6/13 15:03,6,アイコスつかないんですが,OK,2018/2/6 12:23,12,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 12:23
513783944,F,46,1,5,2017/9/21 18:25,5,アイコスケースに充電の為閉まったら赤い点滅ランプが付きます。,OK,2018/2/6 10:42,10,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 10:42
10679015,M,28,1,17,2018/2/7 9:05,1,アイコスが壊れました交換して下さい赤い電気がついて全然充電されません,OK,2018/2/7 9:08,9,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 9:08
513367823,F,46,1,6,2017/8/28 20:36,6,アイコス 充電してもヒートしなくて 壊れたのでしょうか,OK,2018/2/7 17:39,17,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 17:39
514747506,F,41,1,2,2017/12/19 10:25,2,USB破損,OK,2018/2/7 11:09,11,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 11:09
514631434,M,42,1,3,2017/12/6 16:09,3,iQOS赤い点滅,OK,2018/2/7 7:59,7,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 7:59
512979409,M,51,1,7,2017/8/9 12:02,6,IQOS故障しました充電出来ません,OK,2018/2/6 8:59,8,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 8:59
513700127,F,36,1,5,2017/9/15 19:54,5,iQOS故障,OK,2018/2/6 17:39,17,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 17:39
511626680,F,33,2,9,2017/6/8 21:22,6,IQOS故障,OK,2018/2/6 21:38,21,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 21:38
9996654,F,26,1,19,2017/8/29 18:38,6,IQOS故障,OK,2018/2/7 12:11,12,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 12:11
515072639,F,45,1,1,2018/2/3 18:46,1,IQOS故障,OK,2018/2/7 17:18,17,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 17:18
511626680,F,33,2,9,2017/6/8 21:22,6,IQOSホルダー不具合,OK,2018/2/6 21:46,21,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 21:46
514904557,M,24,2,1,2018/1/10 17:09,1,IQOSの修理出したいです！,OK,2018/2/6 17:52,17,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 17:52
514121584,F,22,1,4,2017/10/17 12:13,4,iQOSの交換,OK,2018/2/6 15:01,15,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 15:01
515090413,F,49,10,1,2018/2/6 12:08,1,IQOSこわれてました,OK,2018/2/7 7:40,7,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/7 7:40
513057586,F,40,1,7,2017/8/6 5:59,6,IQOSが壊れた,OK,2018/2/6 19:21,19,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 19:21
514683679,M,32,1,2,2017/12/12 20:39,2,IQOSが壊れた,OK,2018/2/6 21:06,21,,,52,故障について、ですね？大変、ご迷惑をおかけしております。お手数ですが、まずは、オンラインでの故障診断をお願いします。▼IQOSの故障/不具合については、オンライン診断から交換もできますよ。https://line.iqosphere.jp/sso/iqosjp?to=index.php%3Fdispatch%3Dmydevices.list▼診断がうまくいかない場合は、こちらからお問合せできます。https://line.iqosphere.jp/sso/iqosjp?to=contact-us.html,2018/2/6 21:06
